3.294359686,-0.986933025,2.788011799,0.962999387,0.782162646,-0.871447076,-0.188830034,-0.836153134,2.53891998,-0.237827499,-0.52108892,-0.974519426,0.028169626,0.127909364,-1.369803896,-0.122423446,1.25280614,0.264240098,0.607973312,0.174770514,-0.393944407,-1.369407783,-0.480041234,-0.596219536,-0.574946516,0.788755316,1.078128787,0.112269374,-0.50025566,-0.963326709,0.333089481,-1.423789572,0.153317732,-0.302824821,0.387071434,0.262471154,-1.050341424,0.200859728,-0.996067007,1.19780653,0.663344582,-0.223829611,-0.654506749,0.507863866,0.586662555,-0.27865263,0.421017816,-0.676126691,0.22899234,0.733482948,-1.007249649,-0.13950077,0.927593001,-0.41599969,0.230134645,0.255236863,0.33179702,-0.676558618,-0.835143316,-0.551769519,-0.565754479,-0.303438766,1.833712884,-0.571160555,-0.910772796,0.711873388,-0.054640257,0.228303804,-0.255640342,-1.017670453,-0.134986049,0.462344729,0.257155922,0.154188225,0.339103123,0.347242999,0.233128222,-0.345958685,-0.101671546,0.304357012,0.392502243,-1.446255536,0.033636996,0.612062184,-0.132728224,0.647958716,0.197824454,-0.212015434,-0.313767847,0.009093204,-0.258873462,0.481874976,0.130971138,0.023612023,0.94487267,-0.378614158,0.810855502,0.633098007,-0.475539974,0.071601168,0.073894402,-0.304690054,0.308069144,-0.612633585,0.34688042,0.137374459,-0.652114298,-0.758403806,-0.18680472,-0.371855474,-0.409790315,-0.302599282,-0.989210813,-0.671622102,-0.069511326,0.011404262,-0.908399736,-0.276360196,0.089027709,0.473663881,-0.604839396,0.706938099,0.108215937
3.081969426,-0.170141836,2.586295397,0.669785556,-1.153812104,0.88434457,-0.224769632,-0.413940913,-0.059843565,1.304413487,0.533663723,-0.112466166,-0.964202558,0.833716037,0.971405379,0.279614794,0.709192395,0.54935561,0.797654511,-0.547740635,-0.032377144,-0.185990799,-0.143431331,0.760783887,-1.188051884,0.241777517,-0.719233423,1.872506192,-0.071703844,-0.430062546,0.905294848,-0.139491647,-0.332230114,0.269336661,-0.535414173,-0.657694318,0.241350706,1.281184336,-0.313604889,-0.020293031,0.364335706,-0.008136333,1.023150744,0.809802938,-0.30448864,0.684041865,0.801875984,-1.889687802,-0.708080523,0.192330167,-0.688770278,-0.079385675,0.141907698,0.434320629,0.104236701,-0.342318537,0.68546642,0.48541138,-0.485103351,0.294254051,0.043645494,-1.688986406,0.015527097,0.815492684,-0.856386205,-0.340426304,0.099772765,0.184988992,-0.354704274,-0.693964562,0.75799147,-0.8402602,0.827747904,-0.170195486,-0.635595489,-0.083391976,0.762073103,0.343056732,-0.776098014,-0.514811832,0.248968097,0.530822015,0.418149433,0.318403228,-0.936709698,-0.405304893,-0.348609488,0.186337586,0.114199114,-0.259390597,0.05001349,0.014877848,0.367359865,0.090780232,-1.113789264,-0.241371053,-0.771389538,-0.316493106,-0.105004608,0.112891536,0.489302416,0.202082357,-0.871031205,0.095802858,0.220751181,-0.398234382,0.952936304,0.1513404,-0.931634483,-0.892910179,-0.564353635,0.157529892,0.686744755,0.697569455,-0.036099071,-0.087043361,-0.413052574,-0.297872671,0.767673206,0.036042072,0.568146679,0.039341101,-0.151812666
3.593367021,-0.712425907,1.045799573,2.36025778,0.467589524,0.369863013,0.102325858,0.049177853,0.249401543,-1.659188699,0.414463412,0.021948516,-1.123520354,0.025631855,0.087562332,0.594422783,-0.131815688,-0.255504892,0.794882401,1.229712922,0.080777699,0.897163513,-0.492818712,-0.383574211,-0.051260771,0.027579779,0.271431763,1.410020509,-1.026412977,0.983034094,0.065727097,0.391530919,0.940762866,-0.649928064,-1.343402972,-0.828053104,-1.104651223,-0.88475366,-0.119055546,0.359777042,0.14969628,0.649159106,0.728181196,-0.105161942,0.016035144,1.107674395,0.810634147,-0.950249931,-0.955973326,0.043664129,0.617024374,-0.473477989,0.390733511,0.016075906,-0.236233101,0.635651689,-0.239696619,1.75496087,0.079746305,0.612764126,-0.166321624,-0.345655113,0.048823807,1.406298211,0.001736789,0.181992387,-0.987061358,-0.094645831,0.009065,-0.072717626,-0.364011106,-0.464929676,0.29107711,0.614445977,0.187307805,-0.56793783,-0.370961743,-0.270146478,-0.494907429,0.292562019,-0.631089989,-0.422013652,0.351189023,0.882766766,-0.409932268,0.216719275,-0.293832616,0.627361043,0.925353585,-0.292689133,-1.341010938,0.135084105,0.290625556,-0.684249435,-0.354192326,0.804145052,0.112154444,-0.118560256,0.406978552,-0.534835624,-0.333321224,-0.436703233,-0.200563053,0.124367486,-0.19696855,0.444493461,0.75433361,-0.012773344,-0.369566403,-0.571314693,-0.438279563,0.766880918,0.235215447,-0.733333792,-0.046020029,0.180856651,0.015237281,0.078299408,0.306964331,-0.16089917,-0.252344694,0.604356235,-0.973078184
3.360195568,-0.43486539,2.009279501,2.339566232,-0.197250822,0.268019281,-0.747832816,-0.528164598,0.451206562,0.219509533,0.345852102,-0.303054174,-0.118153655,0.421785878,0.341655995,0.443493333,-0.848210746,-0.101940922,0.020267735,-0.340752649,-0.518938709,-0.558077928,0.724613319,0.994805329,-0.567485426,-0.119673539,0.690170515,0.042430711,0.442047,0.018309177,-0.062599966,0.030992679,-0.422363611,-1.738249768,0.80172729,0.516155269,1.011653368,-0.379384706,-0.682143285,0.426919743,0.661432747,0.242205109,0.06301973,-0.332359079,-0.701991666,0.595277001,-1.07113439,-0.548509408,0.109072784,1.537555905,-0.612583581,0.453961112,0.438868481,-0.432913591,-0.242628425,-0.576203445,-0.042562585,0.752884055,-0.600473364,-1.108839155,-0.634260943,0.009631577,0.163204785,0.281663081,0.271358291,-0.353591813,0.083346689,-0.179948437,-0.318341587,-0.812175483,0.646849591,-0.264060169,1.056309904,0.047020291,0.043185235,0.133057543,-0.203073769,-0.522905544,0.838021237,0.230155437,0.831655456,0.059927754,1.001362541,0.340615214,-0.695652444,-0.020459708,0.025398511,-0.046885064,-0.01878573,-0.074260714,-0.899853405,-0.458311272,0.040947233,0.565465109,-0.302104203,-0.110315434,-0.572804262,0.780565938,0.090095368,0.127667612,0.126630953,-0.083548219,0.179283202,-0.509132986,-0.643846541,-0.737898479,0.522934863,0.548162218,0.159485121,0.091226415,0.143292097,0.256541561,-0.268932833,0.329651946,-0.062191786,0.086722289,-0.512544785,0.634709185,-0.015932888,-0.186663246,0.205753519,0.509311596,0.331823546
3.560211539,0.097051685,1.0071957,2.314921102,0.245243693,0.176368756,0.764519124,-0.427086558,-1.734961418,-0.701547482,0.458082656,-0.208435036,-1.515723854,-0.469986502,-0.291043929,0.427693896,0.396863009,-0.823343078,0.610907206,-0.814255438,0.953562035,-1.355109962,0.98370418,-0.258558809,-0.309832134,-1.31489158,1.52546229,0.062156765,-0.516295264,0.403178928,-0.229956655,-0.172419735,0.512509248,-0.705855971,-0.990629496,-0.24589705,0.754532181,-0.04672498,0.553845771,0.392369056,-0.484662554,-0.324617521,0.452684259,0.311121737,0.050806385,-0.383399308,0.968608194,-0.746744512,0.084123228,-0.343268723,-0.016909735,0.39946266,1.178811013,0.571990226,-0.255637874,-0.302525429,-0.105921386,0.096813643,-0.315312487,-0.23821733,-0.014934982,-0.662342443,0.694258339,-0.948967382,0.58148042,0.132824763,-0.426143905,-0.827511899,-1.374169569,0.387373728,0.217277552,-0.033806347,0.883856401,-0.291733511,0.531092712,0.125983599,0.10502341,-0.248182069,1.976609529,-0.447461571,1.09250167,-0.381408742,1.118198833,-0.380666017,0.016644916,0.328925908,-0.157536263,0.337841571,0.145374606,-1.290707354,0.139987891,0.342338106,-1.349881589,0.380937214,-0.665700216,-0.645971623,-0.11997096,1.07348018,0.171977628,0.585910421,0.595268189,-0.00363211,0.410869415,0.311369443,-0.921562451,-1.653125943,0.601645837,0.207387942,-0.091481565,1.102032092,0.541832384,-1.31402124,-0.218494673,0.048181868,-0.84419893,-0.321883679,-0.214013858,0.162329041,0.832044811,0.651479028,0.949935947,0.362867262,0.237126862
3.767973857,-0.38635914,1.985578537,2.813615399,-1.48772369,0.898600713,-0.314629004,0.032340559,-0.278401865,-0.930767339,-0.091180879,-2.290857497,-1.682234617,-1.4397173,-0.109568124,-0.134757408,1.16268748,0.073711471,0.300922984,-0.504245304,-0.677604233,0.17369076,-0.876369686,-0.304611586,-0.089044854,-1.225827623,0.785892054,1.010705833,0.356192557,-0.396831611,0.66246183,-1.125132535,0.734119648,-0.809098986,0.076718718,-0.309362487,0.593744375,-0.413790184,-1.20347961,0.035472633,0.140702518,0.41177632,0.566502953,-0.475889464,0.106676279,-0.210244218,0.478045019,-0.777913973,-0.124947828,1.03138049,0.563678488,0.636420912,0.51645318,-0.261996837,-0.378612741,-0.064886599,0.05691814,0.535376031,0.237970125,-0.100734553,-0.49459511,-0.267441437,0.367218843,0.329441,0.777698623,0.190108344,-0.372797506,-0.459585913,-0.306036687,0.451406133,-0.072674374,-0.381787463,-0.22669362,-0.724282024,0.156486731,-0.077532825,-0.460729809,-1.723468555,0.865720128,0.389980558,-0.276348922,-0.699225215,0.660470297,0.413614024,0.254697701,0.015888903,-0.44263614,-0.090647968,0.713978757,-0.11721191,-0.891535903,0.104999097,-0.058146707,-0.694452863,-0.312121839,0.708631337,-0.499731173,-0.15811974,0.1261691,-0.642726328,-0.072466206,-0.326210274,-0.576723863,0.54959836,-0.432377561,-0.249581972,0.738823982,1.075291332,-0.333529287,0.294242517,-0.524888634,-0.83149713,0.829102596,0.04312185,-0.675044108,0.471771357,-0.097194702,-0.429472567,0.166623911,-0.331465018,0.509968812,1.117565744,0.985701521
3.653142333,-0.247897734,1.915284482,2.701145468,-0.047273597,0.345026068,-0.414049339,0.196625891,-0.02574482,-0.840930765,0.237803798,-0.746028726,-1.694321653,0.338698401,-0.902716269,0.217806111,0.187222717,-1.34247638,-0.229844581,0.453120737,0.601022509,-0.674600641,-1.288988715,0.046981241,0.515084434,0.61441755,1.716991663,0.646401888,-0.987059928,0.294120515,0.70994037,-0.265106166,0.84096325,-0.241745149,0.221244431,-0.660081066,-0.56383115,-0.637211963,-0.217075153,0.000805876,0.683744741,0.215876436,0.135984964,-0.05918374,0.447879527,-0.000668758,0.940606227,0.021391815,0.148670206,0.375187062,0.12232797,-0.675404638,0.826426255,-0.342638146,0.303249894,0.461549292,-0.559449365,0.642330824,0.924757272,-0.370072368,-0.09767785,-0.78531671,-0.414460183,0.15217026,0.321671904,0.043930076,-0.524870637,0.309793977,-0.269289923,0.716565863,-0.09746624,-0.316371752,-0.032076342,-0.183130418,-0.478827535,0.625462842,-0.565752077,-0.597712041,-0.240007188,0.303386798,-0.893044309,-0.391807717,0.292376203,0.877811365,-0.245515302,0.116078115,-0.206794763,-0.245220937,0.635878191,0.371124536,-0.672381259,-0.574127351,0.453298826,-0.477588545,0.377679868,1.293754022,0.322755879,0.476454387,0.230655007,-0.801602232,0.236134529,-0.185793027,-0.055596056,0.0097707,-0.213115286,0.557277673,-0.599995504,0.130397318,0.576203861,-0.847373602,-0.351710202,0.431442994,0.183040975,-0.810416635,-0.297230091,0.902576328,-0.138137503,-0.33219274,-0.411140717,-0.118591968,-0.197929033,-1.108339384,0.263290099
1.211843157,-0.063635122,0.200143344,0.165799858,0.390548533,0.221523893,-0.199627858,-0.054718903,-0.032093429,0.144171373,-0.333799608,0.193041443,-0.20338264,-0.032311198,0.04600746,-0.305170232,-0.271999561,-0.192022413,0.262724857,0.183839485,0.114710783,-0.029440178,0.024359875,0.060538196,0.009746187,0.16751995,0.450490933,-0.002001223,0.141735762,0.119954095,-0.105998871,0.074236165,0.011537481,0.000845466,0.058064504,-0.054980787,0.151987852,0.087398861,-0.085777356,0.119351551,-0.219817303,0.050001163,-0.110253087,0.294436094,-0.024079231,0.061628699,0.182749602,-0.084191121,0.221169427,-0.190321265,0.245657894,-0.115183928,-0.014193527,0.049541178,-0.201037916,0.005686044,0.149436762,-0.131500579,-0.204236301,-0.009832146,-0.134739763,-0.091186268,-0.046038259,0.060503795,0.263746918,0.099862925,0.382409601,0.258344542,0.079289487,0.106148548,0.159724654,-0.161164754,-0.063626141,-0.23877674,-0.023117145,0.108414457,0.24476819,0.123043246,0.189079413,0.053561318,0.010375415,-0.151246606,-0.012774715,-0.143694156,0.195527287,0.120414676,0.019026316,-0.055661107,-0.178456958,0.015727347,0.213000237,-0.204862189,0.039539456,0.108989952,-0.015471554,0.095395544,-0.025981292,-0.072003037,0.111027769,-0.006691769,0.092205938,-0.169277721,0.182834364,-0.009523417,-0.011698787,0.082316572,0.054535831,-0.159533373,-0.31134568,0.089151976,0.035578016,-0.057289595,-0.016583066,-0.100365934,0.128301972,-0.213611724,0.216885901,-0.188564256,0.043931553,-0.00733596,-0.02636849,-0.246435732,-0.180979474
3.079111995,-0.816737989,2.228814479,-0.382838623,-0.919540834,0.673917652,-0.144286783,-0.172559777,0.28842693,0.698006513,1.649273199,0.438314063,0.228968978,-1.22418199,1.143358869,-0.45577878,1.285376252,-0.481483915,0.211587843,-1.152505141,-0.792258893,0.226738589,0.631377049,-0.217858723,-0.30347766,0.011407861,0.243422617,-0.273220803,-0.534107477,-0.008555393,-1.135780817,-0.043478791,-0.295792002,0.485653821,-0.218940274,-0.189095221,-1.116301842,-0.279457605,-0.937628423,-0.559632842,-0.18089382,0.612779975,-0.524660605,0.100224736,0.998073051,0.258779894,-0.310287508,-0.620148455,0.007858712,0.322470299,-0.077978183,0.809403028,0.206003168,0.47112991,0.051884415,0.104729958,0.295176931,0.104905324,0.665803307,-0.540450672,-0.002245473,-0.532449127,0.202170458,0.021186928,-0.552457818,0.010069668,0.431685377,-1.09013059,0.478877579,0.014847111,1.875477093,-1.147838627,0.067757048,-0.285112439,-0.872862758,-0.93939071,0.292661375,-0.400632839,1.057126413,-0.100453789,-0.897512535,-0.258089503,-0.270687303,0.639119861,0.107270733,-0.786370042,-0.313276437,0.810457108,0.002695792,0.422602374,0.786141309,0.454733256,-0.180614516,-0.055700284,-0.475862128,0.327795216,0.467787022,0.051823489,0.243153575,0.698044033,-0.481740308,0.625234696,0.227227087,0.32976185,-0.420603305,0.412383325,0.049548671,0.053627139,0.283486875,-0.042220485,-0.912932251,-0.180689162,0.298922505,-0.266047637,-0.34390921,-0.343139364,0.022146689,0.126960514,0.662175871,-0.512598424,1.040572498,-0.204449618,-0.087656185
4.371039991,-1.307294326,1.499627082,1.828602175,0.019917498,-0.526344786,2.051793516,-0.191716146,0.747908864,-0.002957605,-0.250391256,-1.783178023,-0.192338445,1.122011016,-0.17002086,-0.280457357,1.741143565,-1.246469981,-0.128741276,0.156847741,-0.934340361,-0.622226772,-0.652409749,-1.434179712,-1.037090807,2.10908513,0.798127494,1.31576141,-0.660110685,0.147506774,0.060761132,-0.479357137,1.184378663,-1.701465906,-0.033212965,-1.54904478,-1.477278985,-0.144010867,-0.37701374,-1.043256261,-0.797165788,0.69262938,0.405420006,0.449953641,0.399704046,0.736931675,1.002453647,0.880231318,-0.487871,-0.129324926,0.250114021,-0.298325245,0.471942816,-0.939684117,-0.139032138,0.892268445,-1.234403821,-0.251754907,1.276892323,0.347073279,0.737304277,-1.06266461,0.168450481,0.555638079,0.446000991,0.169156681,0.651807214,-0.76333424,0.245724535,0.493164551,1.39626882,-0.568021182,-0.543242872,0.130635386,-0.656689823,0.571010357,-0.090025369,0.331264311,-0.608024877,0.275010892,-0.654996918,0.636927369,0.617211601,-0.362237372,0.320606497,0.055191685,-0.629546319,-0.010074286,-0.192685225,0.51654234,-0.293996729,-1.45404006,0.884289489,-1.529042986,0.813478163,0.604005356,0.911780811,0.486638718,0.167876404,-0.923164111,0.624055786,-0.193400897,0.643687796,0.553452887,-0.988326174,0.522372854,-0.115440488,-0.499029874,0.211042103,-0.668191888,0.448002058,0.786343596,-0.231157186,-0.096794841,0.236778737,0.391319873,0.429522187,0.240902152,-0.12211507,0.01261756,1.281884233,-0.440376626,-0.966220997
